title,name,job_salary,comp_name
餐饮,蛋糕店学徒/糕点任吃,5000-8000元/月,广州市里永职业教育咨询有限公司
餐饮,东晓南单多送餐员提供车,8000-15800元/月,深圳市捷达天安货运代理有限公司
餐饮,白云区急招美团骑手+车住,7500-15000元/月,北京三快到家科技有限公司
餐饮,增城区急招美团骑手+车住,7500-15000元/月,北京三快到家科技有限公司
餐饮,爆单美团送餐员有车可预支,8000-12000元/月,北京三快到家科技有限公司
餐饮,无需经验送餐员+配车包住,8000-15000元/月,美团配送合作商
餐饮,烘焙学徒工-零基础可以学,5000-8000元/月,广州市里永职业教育咨询有限公司
餐饮,爆单爆单爆单急招骑手,9200-13800元/月,美团配送合作商
餐饮,4K招面包店员包吃住,4367-7454元/月,深圳市麦路嘉餐饮管理有限公司
餐饮,越秀送餐员月入过万+车住,8000-16000元/月,深圳市捷达天安货运代理有限公司
餐饮,天河外卖送餐员单价单量高,8000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,9000美团配送员狮岭,9000-15000元/月,美团配送合作商
餐饮,沥滘直招送餐员可预支,8000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,美团高薪送餐员可就近安排,8000-12000元/月,美团配送合作商
餐饮,广州外卖送餐员8K直招,8000-15800元/月,深圳市捷达天安货运代理有限公司
餐饮,就近安排美团送餐8K有车,8000-16000元/月,美团配送合作商
餐饮,站点单多急招骑手送餐员,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,同德围美团直招有车住8K,8000-16000元/月,美团配送合作商
餐饮,新店开业急招服务员,3600-4300元/月,广州渔意丰收餐饮管理有限公司
餐饮,美团无经验即可上岗赚钱,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,美团直招有车有住工资8K,8000-16000元/月,美团配送合作商
餐饮,5k包吃住-奶茶烘焙学徒,5000-6800元/月,广州市金海创业孵化器有限公司
餐饮,直聘送餐员工作自由,6000-12000元/月,美团配送合作商
餐饮,体育中心聘骑手—美团直招,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,美团夏天奖励单量高得起飞,10000-15000元/月,美团配送合作商
餐饮,天河诚招送餐员8k+车住,8000-15800元/月,深圳市捷达天安货运代理有限公司
餐饮,爆单站直招美团有车住8K,8000-16000元/月,美团配送合作商
餐饮,站点直招骑手可提供车住,8000-13000元/月,深圳市捷达天安货运代理有限公司
餐饮,外卖骑手+爆单+食宿,8000-15000元/月,广州野马科技有限公司
餐饮,站点直招骑手就近分配,8000-16000元/月,深圳市捷达天安货运代理有限公司
餐饮,诚聘外卖配送员无经验上岗,8910-15665元/月,美团配送合作商
餐饮,猎德站骑手有吃有住+有车,8000-15800元/月,深圳市捷达天安货运代理有限公司
餐饮,京溪美团爆单招骑手月过万,8000-16000元/月,美团配送合作商
餐饮,美团直招送餐员有车住,8000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,美团骑手有车住+工资预支,8000-16000元/月,美团配送合作商
餐饮,美团送餐员有车住就近分配,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,0元入职送餐员配车可预支,8000-15800元/月,深圳市捷达天安货运代理有限公司
餐饮,送餐员+预支配车+江南西,8000-13000元/月,美团配送合作商
餐饮,美团高薪招聘骑手可预支,8000-13000元/月,美团配送合作商
餐饮,美团外卖供住配车高薪自由,8000-13500元/月,美团配送合作商
餐饮,8K直招美团外卖骑手有车,8000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,美团外卖骑手奶茶生鲜配送,7500-13000元/月,美团配送合作商
餐饮,送餐员可配车比工厂自由,6000-12000元/月,深圳大唐宏业网络科技有限公司
餐饮,站点直招骑手送餐员供车住,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,急聘送餐员单多好送+车,8000-15000元/月,花点企业管理（广州）有限公司
餐饮,烘焙学徒工-零基础可以学,4000-6800元/月,广州恒悦餐饮管理有限公司
餐饮,站点直招美团骑手单多价高,7000-12000元/月,美团配送合作商
餐饮,送餐员月入上万等你来挑战,8000-13000元/月,广州市堃鹏管理咨询服务有限公司
餐饮,无需健康证酒店服务员,3500-4500元/月,广州市卡威尔酒店有限公司
餐饮,健身助理高薪包吃住,4000-8000元/月,广州菲澳健身有限公司
餐饮,美团直招送餐员车住全包,7500-15000元/月,深圳市捷达天安货运代理有限公司
餐饮,棠下送餐员+提供车住,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,4k韩式裱花学徒月休5天,5000-6500元/月,广州市金海创业孵化器有限公司
餐饮,越秀区招送餐员骑手可预支,8000-15000元/月,亿鑫（广州）物流供应链有限公司
餐饮,海珠区招送餐员可预支工资,9000-14000元/月,美团配送合作商
餐饮,送餐员,6000-12000元/月,美团配送合作商
餐饮,招聘中餐服务员高薪,3700-4500元/月,广州市星河湾酒店有限公司
餐饮,高薪聘裱花蛋糕包吃住,4500-6500元/月,深圳市麦路嘉餐饮管理有限公司
餐饮,急聘服务员+暑期工,3000-5000元/月,广州市海珠区壹点捌棋牌室
餐饮,包吃住服务员,3500-4500元/月,深圳市永胜餐饮管理有限公司番禺分公司
餐饮,骑手也能月入过万,8000-12000元/月,北京三快到家科技有限公司
餐饮,4K聘烘焙学徒-福利好,5000-8000元/月,广州市里永职业教育咨询有限公司
餐饮,直招咖啡学徒+包吃住,4000-6000元/月,广州九瑞餐饮管理有限公司
餐饮,荔湾区1w诚招蓝骑士,7300-12000元/月,广州野马科技有限公司
餐饮,北京路招美团送餐员9k起,8000-15000元/月,美团配送合作商
餐饮,过万送餐员就近安排,6000-11000元/月,广州市易兴企业管理服务有限公司
餐饮,配送员收入高配车,8500-13500元/月,广州穗云企业管理有限公司
餐饮,淘金服务员18元小时月结,4000-5000元/月,广州嘉家餐饮有限公司
餐饮,西点学徒+包吃住,4500-5500元/月,广州雨霏西点有限公司
餐饮,越秀服务员底薪4000,4000-6000元/月,广州忆泽企业管理咨询有限公司
餐饮,天河急招送餐员轻松稳定,7000-12000元/月,广州汇才供应链有限公司
餐饮,高薪就近招配送骑手供车住,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,急招美团配送员高薪9k,8000-12000元/月,北京三快到家科技有限公司
餐饮,广州诚招送餐员就近分配,8000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,送餐员无押金有车住1W,8000-16000元/月,淮安航道网络科技有限公司
餐饮,急招面包蛋糕店学徒+食宿,4500-6589元/月,广州市美戴职业教育咨询有限公司
餐饮,招慕斯学徒/面包烘焙学徒,4000-6500元/月,广州市美戴职业教育咨询有限公司
餐饮,火车站送餐员+单多价高,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,4200/月服务员传菜员,4200-5000元/月,广州心诺企业管理咨询有限公司
餐饮,诚聘面包师可新手转行,5000-6500元/月,广州嘉政餐饮有限公司
餐饮,送餐员8K快乐工作赚大钱,8000-15000元/月,广州逸泓网络科技有限公司
餐饮,烘焙蛋糕学徒（包食宿）,5000-6500元/月,广州市金海创业孵化器有限公司
餐饮,网红蛋糕店招店员/4K起,4363-7345元/月,深圳市麦路嘉餐饮管理有限公司
餐饮,西餐学徒+包食住+前景好,5000-6000元/月,广州恒悦餐饮管理有限公司
餐饮,送餐员0元入职拎包入住,8000-15000元/月,亿鑫（广州）物流供应链有限公司
餐饮,聘蛋糕学徒倒班双休包吃住,4000-6800元/月,广州领域餐饮管理有限公司
餐饮,站点直招送餐员月入过万,7000-12000元/月,广州汇才供应链有限公司
餐饮,餐饮转健身助教包吃住,4000-8000元/月,广州菲澳健身有限公司
餐饮,体育中心美团骑手高薪配车,8000-15000元/月,美团配送合作商
餐饮,美团直招送餐员非中介,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,急招番禺区送餐员配车,8000-15000元/月,北京三快到家科技有限公司
餐饮,面包/烘焙学徒无基础试学,5000-8000元/月,广州市里永职业教育咨询有限公司
餐饮,甜品店学徒（包吃住）,4500-6000元/月,广州恒悦餐饮管理有限公司
餐饮,烘焙学徒急招4K到6k,4500-6500元/月,广州市美戴职业教育咨询有限公司
餐饮,忘了她送外卖养你,8000-16000元/月,广州野马科技有限公司
餐饮,甜品学徒=高薪前景好,4500-6000元/月,广州领域餐饮管理有限公司
餐饮,诚聘骑手免费配车有住宿,8000-15000元/月,广州逸泓网络科技有限公司
餐饮,直招骑手爆单急需送餐员,7000-14000元/月,广州市易兴企业管理服务有限公司
餐饮,同和送餐员+提供车住,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,文员转甜点学徒包吃住,5000-6500元/月,广州嘉政餐饮有限公司
餐饮,爆单站点9K直招美团骑手,8000-13500元/月,美团配送合作商
餐饮,烘焙学徒6K起包吃住,6000-9000元/月,广州领域餐饮管理有限公司
餐饮,烘焙学徒4.5K起包吃住,4500-6589元/月,广州市美戴职业教育咨询有限公司
餐饮,送餐哥不差单赚钱回家过年,7000-12000元/月,广东骑手供应链有限公司
餐饮,招聘9000+送餐员,7500-9888元/月,花点企业管理（广州）有限公司
餐饮,身无分文入职车住可预支,8200-13850元/月,广州野马科技有限公司
餐饮,就近安排+配车住+可预支,7600-13000元/月,广州市易兴企业管理服务有限公司
餐饮,骑手站点直招单多好送,8000-15000元/月,广州逸泓网络科技有限公司
餐饮,黄村美团骑手有车辆+住宿,8000-16000元/月,美团配送合作商
餐饮,急聘高薪自由配送员8K,8000-15000元/月,花点企业管理（广州）有限公司
餐饮,龙口站美团直招送餐员配车,7500-15000元/月,北京三快到家科技有限公司
餐饮,翻糖蛋糕甜品学徒/包吃住,4000-6500元/月,广州市美戴职业教育咨询有限公司
餐饮,西餐学徒+前景好++++,6000-6500元/月,广州恒悦餐饮管理有限公司
餐饮,送餐员高薪招聘骑手配车宿,8000-13000元/月,广州市易兴企业管理服务有限公司
餐饮,诚聘骑手美团送餐员非中介,8000-15000元/月,美团配送合作商
餐饮,没技术又想高薪看这里,6000-12000元/月,广州野马科技有限公司
餐饮,美团送餐员包车住+可预支,7500-15000元/月,北京三快到家科技有限公司
餐饮,咖啡学徒+包食住+5K,5000-6000元/月,广州恒悦餐饮管理有限公司
餐饮,急招美团送餐员拎包入住,8000-15000元/月,美团配送合作商
餐饮,美团无经验即可上岗供车住,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,日结送餐员配车无押金,6588-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,燕塘美团送餐骑手车住预支,8000-15000元/月,深圳市捷达天安货运代理有限公司
餐饮,客村高薪直招美团骑手,7000-9000元/月,北京三快到家科技有限公司
餐饮,高薪直聘配送车0元入职,6000-10000元/月,美团配送合作商
餐饮,美团南村万博直招外卖骑手,7500-12000元/月,美团配送合作商
餐饮,大石高薪招骑手8k有车住,8000-15800元/月,深圳市捷达天安货运代理有限公司
餐饮,站点急招骑手收入高+车住,8000-12000元/月,北京三快到家科技有限公司
餐饮,新市美团直招送餐员单量多,7000-12000元/月,美团配送合作商
餐饮,站点直招骑手+夏季补贴,8000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,送餐员无经验上岗月入过万,8000-15000元/月,北京三快到家科技有限公司
餐饮,五羊招美团有车住+月8K,8000-16000元/月,美团配送合作商
餐饮,区庄美团送餐骑手预支车住,8000-15800元/月,深圳市捷达天安货运代理有限公司
餐饮,黄埔长平站点诚聘送餐员,8000-12000元/月,北京三快到家科技有限公司
餐饮,急招靓仔送餐员9K,6500-13000元/月,广州市易兴企业管理服务有限公司
餐饮,龙口送餐员8k+提供车住,8000-15800元/月,深圳市捷达天安货运代理有限公司
餐饮,正佳站直招骑手月入过万,8888-12222元/月,北京三快到家科技有限公司
餐饮,站点诚邀送餐员提供车,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,美团送餐员就近安排供车住,6500-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,9K急招美团配送员高薪,8000-12000元/月,北京三快到家科技有限公司
餐饮,5K轻松上班餐厅服务员,4500-5500元/月,广州寒雅企业管理咨询有限公司
餐饮,抖音运营专员学徒,3500-7000元/月,广州芒果装饰材料有限公司
餐饮,诚聘服务员绩效房补,4000-6000元/月,广州市天河区冼村霸碗小吃店
餐饮,广州区域就近安排送餐员,8000-15800元/月,北京三快到家科技有限公司
餐饮,海底捞服务员5K起包吃住,5200-8000元/月,海底捞
餐饮,公司直招餐厅实习生,2800-5200元/月,广州大家乐食品实业有限公司
餐饮,杀鱼工,4500-5000元/月,广州派禾餐饮管理有限公司
餐饮,后厨厨工,4000-6000元/月,广州市练掌门投资发展合伙企业（有限合伙）
餐饮,配菜/打荷,4000-6000元/月,广州市练掌门投资发展合伙企业（有限合伙）
餐饮,美团直招送餐员8K+车住,8000-16000元/月,美团配送合作商
餐饮,服务员,3000-6000元/月,广州市天河区龙洞巧湘厨餐厅
餐饮,厨师,5000-8000元/月,广州嘉海餐饮有限公司
餐饮,服务员,6000-8000元/月,广东海沃文化发展有限公司
餐饮,急招咨客营销服务员,3500-5000元/月,广州市白云区均禾亿海沐足中心
餐饮,急聘外卖员月8千起轻松自,8000-15000元/月,广州逸泓网络科技有限公司
餐饮,大学城高校汉堡店服务员,4000-5000元/月,深圳市蒸好膳食管理服务有限公司
餐饮,轻松拿高薪快来朴朴机动队,8000-12000元/月,广州市朴朴网络科技有限公司
餐饮,餐饮管理,5000-6000元/月,广东粮友餐饮管理有限公司
餐饮,烧烤学徒,3500-4500元/月,广州四季春餐饮有限公司
餐饮,天河服务员包吃住高薪,3500-5500元/月,广州市天河区天园三姐妹饭店
餐饮,粤菜厨师,6000-7000元/月,广州市花都区新雅锐祺淋餐厅
餐饮,后厨,3000-5000元/月,广州市番禺区大石伟军餐饮店
餐饮,钟落潭急招美团送餐员,7500-14000元/月,美团配送合作商
餐饮,厨房帮工,4500-5500元/月,广州坚伟餐饮管理有限公司
餐饮,美团送餐员8千+可预支,6000-12000元/月,深圳市捷达天安货运代理有限公司
餐饮,不紧不慢外卖骑手月1万+,9566-15699元/月,深圳瑞亨物流有限公司
餐饮,广州送餐员单多配车,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,各区直招送餐骑士单多,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,服务员（4k-4.5k）,4200-4500元/月,广州榕意餐饮管理有限公司
餐饮,工作稳定包吃三餐月6千起,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,私房烘焙/甜点制作培训,4000-6000元/月,广州熳点教育科技有限公司
餐饮,服务员,4500-5000元/月,广州玛洛可歇餐饮有限公司
餐饮,高薪不封顶饿了么等你挑战,9999-16666元/月,深圳瑞亨物流有限公司
餐饮,人走账清包吃住急招,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,后厨学徒转健身教练高薪,6000-9000元/月,广州圆中圆快递代理有限公司
餐饮,急招送餐员有宿舍单量稳定,8000-15000元/月,深圳市捷达天安货运代理有限公司
餐饮,西餐厅服务员,4000-5000元/月,广州玛洛可歇餐饮有限公司
餐饮,大量招品检长期短期,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,工作稳定包吃三餐月6千起,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,做送餐员挑战王者,9000-16000元/月,上海璟鑫物流有限公司
餐饮,广州长白坐班包吃住9千,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,西餐学徒+前景好,4000-5000元/月,广州恒悦餐饮管理有限公司
餐饮,当天安排住宿包吃住,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,直招送餐员想挣多少跑多少,7999-12999元/月,美团配送合作商
餐饮,大量招品检长期短期,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,包吃住当天安排住宿,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,零基础烘焙面包学徒可试学,4000-6000元/月,广州熳点教育科技有限公司
餐饮,后厨切配,4000-6000元/月,广州市练掌门投资发展合伙企业（有限合伙）
餐饮,无需经验新手送餐员,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,美团直招送餐员+就近安排,7000-14000元/月,北京三快到家科技有限公司
餐饮,月入7千辞工结清月,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,人和火热招聘送餐员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,骑手爆弹,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,站点直招配送员,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,昌岗火热招聘送餐员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,直招配送骑手,8500-13500元/月,广州穗云企业管理有限公司
餐饮,室内装修无经验学徒转行,6000-8000元/月,上海天琥教育培训有限公司广州分公司
餐饮,大量招品检长期短期,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,面试就入职万把块很简单,10000-15677元/月,深圳瑞亨物流有限公司
餐饮,招骑手可预支配车住,8500-13500元/月,广州穗云企业管理有限公司
餐饮,美团直招骑手爆单+送车,8000-16000元/月,上海溪潽信息科技有限公司
餐饮,送餐员过万包车住不交费,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,番禺招配送员+配车/车补,7000-10000元/月,美团配送合作商
餐饮,中大火热招聘送餐员,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,烘焙入门培训招生高薪就业,4000-6000元/月,广州熳点教育科技有限公司
餐饮,不想进工厂就来送餐吧,8000-15000元/月,深圳瑞亨物流有限公司
餐饮,8元每单起送餐骑手有车住,8000-12000元/月,广州仟寻企业管理有限公司
餐饮,月入7千辞工结清月,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,烘焙入门培训招生高薪就业,4000-6000元/月,广州熳点教育科技有限公司
餐饮,广州送餐员单多配车,8500-13500元/月,广州穗云企业管理有限公司
餐饮,蜂鸟骑手月月上万直聘中,9577-16000元/月,深圳瑞亨物流有限公司
餐饮,小电瓶车骑手大家的送餐员,8888-15000元/月,上海璟鑫物流有限公司
餐饮,站点直招可以就近安排骑手,9000-16000元/月,上海璟鑫物流有限公司
餐饮,文冲火热招聘送餐员,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,人走账清包吃住急招,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,调茶师,4500-7500元/月,广州市黄埔区铭遇奶茶店
餐饮,人走账清包吃住急招,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,长白班包吃住工作轻松,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,大量招品检长期短期,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,月入7千辞工结清月,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,大量招品检长期短期,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,骑手福利多高佣金,8500-13500元/月,广州穗云企业管理有限公司
餐饮,急招拔罐刮痧学徒/服务员,7500-9500元/月,广州唯爱聚美科技有限公司
餐饮,祈福站点招送餐员有车有住,8000-12000元/月,深圳大唐宏业网络科技有限公司
餐饮,爆单站点高薪送餐员,8320-15400元/月,深圳瑞亨物流有限公司
餐饮,站点直招外卖员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,人走账清包吃住急招,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,无需经验新手送餐员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,天河区送餐员+高薪福利好,7000-13000元/月,宁波万古配送服务有限公司
餐饮,美团骑手就近分配站点,7000-14000元/月,北京三快到家科技有限公司
餐饮,送餐员过万包车住不交费,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,送餐员无门槛9K起,8500-13500元/月,仕旗实业（广州）有限公司
餐饮,坚决不分期无押金招送餐员,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,高薪送餐员福利好供车住,8000-15000元/月,深圳瑞亨物流有限公司
餐饮,急招送餐员提供车子和住宿,7500-15000元/月,深圳瑞亨物流有限公司
餐饮,爆单商圈急招高薪福利好,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,8k+送餐骑手急招包住,7000-12000元/月,广州仟寻企业管理有限公司
餐饮,来做送餐员生活有滋有味,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,饿了么+钱多事少+区域小,9500-16000元/月,深圳瑞亨物流有限公司
餐饮,高薪送餐员轻松上手+车住,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,美团直招骑手送餐员配送员,7000-14000元/月,北京三快到家科技有限公司
餐饮,送餐员工作自由还高薪,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,人走账清包吃住急招,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,全职骑手包车住+新人补贴,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,陈家祠火热招聘送餐员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,急招配送骑手,7000-10000元/月,美团配送合作商
餐饮,穷的心慌慌就来做送餐员,9000-15000元/月,深圳瑞亨物流有限公司
餐饮,黄埔美团骑手8k-15k,8000-16000元/月,北京三快到家科技有限公司
餐饮,广州越秀番禺黄埔急招骑手,8600-12000元/月,深圳大唐宏业网络科技有限公司
餐饮,黄埔美团骑手8k-15k,6000-12000元/月,北京三快到家科技有限公司
餐饮,站点直聘月入过万,8000-15000元/月,美团配送合作商
餐饮,服务员转教练学徒包吃住,6000-9000元/月,广州圆中圆快递代理有限公司
餐饮,白云万达送餐员-单多价高,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,花都广场送餐员-单多价高,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,金沙洲送餐员单多收入高,8000-12000元/月,美团配送合作商
餐饮,全广州火热招聘送餐员,8500-13500元/月,广州穗云企业管理有限公司
餐饮,聘请服务员包食宿待遇优,面议,深圳市点一杯餐饮管理有限公司
餐饮,同德围送餐员+提供住宿,6000-10000元/月,东莞市志晟信息咨询有限公司
餐饮,急招服务员待遇优不压工资,面议,深圳市点一杯餐饮管理有限公司
餐饮,南村驻店配送提供车住,7000-14000元/月,东莞市梓晋物流有限公司
餐饮,护工转中医7k包吃住,7000-9000元/月,广州华手教育科技有限公司
餐饮,煮自理两夫妻饭轻松家务,5000-6000元/月,广州和管家家庭服务有限公司
餐饮,北京路急招高薪靓仔送餐员,6000-10000元/月,东莞市志晟信息咨询有限公司
餐饮,高薪急招健康管理师助理,7500-12000元/月,广州唯爱聚美科技有限公司
餐饮,番禺石楼招聘骑手-配车住,7000-11000元/月,北京三快到家科技有限公司
餐饮,大石超市配送单价高提供车,8000-16000元/月,东莞市梓晋物流有限公司
餐饮,直招骑手提供车住8K+,7000-13000元/月,美团配送合作商
餐饮,骑手直聘提供车住+预支,8000-12000元/月,广州市堃鹏管理咨询服务有限公司
餐饮,凤凰城学校食堂招聘点心师,3000-5000元/月,广州市增城区凤凰城中英文学校
餐饮,诚招婉斑服务员无需经验,面议,武汉市江岸区鎏银歌厅
餐饮,京溪招聘送餐员-有住配车,6500-10000元/月,美团配送合作商
餐饮,各区高薪急招送餐员+车住,6000-12000元/月,美团配送合作商
餐饮,诚聘爆单骑手8k-9k,8000-13000元/月,美团配送合作商
餐饮,荔湾区招骑手8—12每单,8000-12000元/月,美团配送合作商
餐饮,7-8k急招食堂厨师,7000-8000元/月,广州市悦恒服务有限公司
餐饮,工作稳定包吃三餐月6千起,6000-8000元/月,广州凌阳物流供应链有限公司
餐饮,餐厅后厨服务员包吃就近,4500-6000元/月,广州泰弘劳务派遣有限公司
餐饮,琶洲直招骑手送餐有车有住,8000-9000元/月,美团配送合作商
餐饮,高薪招聘餐厅服务员,4000-4500元/月,广州市泰唯美餐饮管理有限公司
餐饮,服务员包吃住5千,4000-6000元/月,广州新豪轩酒家有限公司
餐饮,地哩5K无门槛,4500-5500元/月,广东寒雅酒店管理咨询有限公司
餐饮,急急急聘骑手送餐员可预支,8000-13000元/月,广州市堃鹏管理咨询服务有限公司
餐饮,美团送餐员8K起有住配车,6000-12000元/月,美团配送合作商
餐饮,砧板/水台5千至7千,5000-8000元/月,广州菜管家农产品有限公司
餐饮,天河客运站美团直招骑手,10139-18181元/月,美团配送合作商
餐饮,服务生服务员4K+包吃住,3400-4500元/月,广州豪湘情餐饮有限公司
餐饮,饿了么送餐员吃穿不愁,8000-15000元/月,深圳瑞亨物流有限公司
餐饮,工厂两班倒不如送餐好,7000-12000元/月,美团配送合作商
餐饮,天河直招送餐员单多好配送,9000-13000元/月,美团配送合作商
餐饮,白云直招美团送餐员,7000-14000元/月,美团配送合作商
餐饮,单价高送餐员多劳多得,8000-12000元/月,美团配送合作商
餐饮,水吧,4000-7000元/月,广州柏悦美容有限公司
餐饮,无需经验比萨学徒,4000-4500元/月,广州胜德饮食有限公司
餐饮,石楼站点直聘骑手,5000-10000元/月,北京三快到家科技有限公司
餐饮,招聘轻松酒店洗碗工,3500-5000元/月,广州科迅企业管理服务有限公司
餐饮,东荟城站骑手提供车1W+,9000-15000元/月,叮咚买菜
餐饮,领班,5000-7500元/月,广州市威秀餐饮有限公司
餐饮,外卖骑手就近分配待遇好,7000-12000元/月,北京三快到家科技有限公司
餐饮,有吃有住有车配送员,6500-12000元/月,广州名胜供应链有限公司
餐饮,急招美团送餐员增城新塘,10000-12000元/月,美团配送合作商
餐饮,急招5k中餐咨客服务员,4500-5500元/月,广州寒雅企业管理咨询有限公司
餐饮,音乐西餐吧服务员,4000-6000元/月,广州科迅企业管理服务有限公司
餐饮,骑手不怕苦工资一万五,6000-12000元/月,美团配送合作商
餐饮,北京路送餐员-单多价高,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,西村送餐员-单多价高,6000-9000元/月,东莞市志晟信息咨询有限公司
餐饮,老中医开店招店员学徒,8000-12000元/月,广州唯爱聚美科技有限公司
